"PLOT" "SUBPLT" "SPECIES" "IND" "SURV" "GERM" "ESTAB" "LIGHT" "LITTER" "CAGE" "GAP"
6 "12" "Maclura" 3 0 0 0 100000 "1" 1 1
6 "12" "Maclura" 4 0 0 0 100000 "1" 1 1
6 "12" "Maclura" 5 0 0 0 100000 "1" 1 1
6 "12" "Maclura" 6 0 0 0 100000 "1" 1 1
6 "12" "C. racemosa" 2 1 1 1 100000 "1" 1 1
6 "12" "C. racemosa" 1 1 1 1 100000 "1" 1 1
6 "12" "C. racemosa" 3 0 0 0 100000 "1" 1 1
6 "12" "C. racemosa" 4 0 0 0 100000 "1" 1 1
6 "12" "C. racemosa" 5 0 0 0 100000 "1" 1 1
6 "12" "C. racemosa" 6 0 0 0 100000 "1" 1 1
6 "12" "Strychnos" 1 1 1 1 100000 "1" 1 1
6 "12" "Strychnos" 2 1 1 1 100000 "1" 1 1
6 "12" "Strychnos" 3 0 0 0 100000 "1" 1 1
6 "12" "Strychnos" 4 0 0 0 100000 "1" 1 1
6 "12" "Strychnos" 5 0 0 0 100000 "1" 1 1
6 "12" "Strychnos" 6 0 0 0 100000 "1" 1 1
6 "13" "Ardisia" 1 1 1 0 600000 "2" 1 1
6 "13" "Ardisia" 2 0 0 0 600000 "2" 1 1
6 "13" "Ardisia" 3 0 0 0 600000 "2" 1 1
6 "13" "Ardisia" 4 0 0 0 600000 "2" 1 1
6 "13" "Ardisia" 5 0 0 0 600000 "2" 1 1
6 "13" "Ardisia" 6 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 1 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 2 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 3 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 4 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 5 0 0 0 600000 "2" 1 1
6 "13" "C. biflora" 6 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 1 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 2 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 3 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 4 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 5 0 0 0 600000 "2" 1 1
6 "13" "Gouania" 6 0 0 0 600000 "2" 1 1
6 "13" "Hirtella" 1 1 0 1 600000 "2" 1 1
6 "13" "Hirtella" 3 1 0 1 600000 "2" 1 1
6 "13" "Hirtella" 2 1 0 1 600000 "2" 1 1
6 "13" "Hirtella" 4 1 0 0 600000 "2" 1 1
6 "13" "Hirtella" 5 1 0 0 600000 "2" 1 1
6 "13" "Hirtella" 6 0 0 0 600000 "2" 1 1
6 "13" "Inga" 4 1 1 0 600000 "2" 1 1
6 "13" "Inga" 5 1 1 1 600000 "2" 1 1
6 "13" "Inga" 2 1 1 1 600000 "2" 1 1
6 "13" "Inga" 1 1 1 1 600000 "2" 1 1
6 "13" "Inga" 3 1 1 0 600000 "2" 1 1
6 "13" "Inga" 6 1 1 1 600000 "2" 1 1
6 "13" "Maclura" 2 1 1 0 600000 "2" 1 1
6 "13" "Maclura" 1 1 1 1 600000 "2" 1 1
6 "13" "Maclura" 3 0 0 0 600000 "2" 1 1
6 "13" "Maclura" 4 0 0 0 600000 "2" 1 1
6 "13" "Maclura" 5 0 0 0 600000 "2" 1 1
6 "13" "Maclura" 6 0 0 0 600000 "2" 1 1
6 "13" "C. racemosa" 1 1 1 1 600000 "2" 1 1
6 "13" "C. racemosa" 2 0 0 0 600000 "2" 1 1
6 "13" "C. racemosa" 3 0 0 0 600000 "2" 1 1
6 "13" "C. racemosa" 4 0 0 0 600000 "2" 1 1
6 "13" "C. racemosa" 5 0 0 0 600000 "2" 1 1
6 "13" "C. racemosa" 6 0 0 0 600000 "2" 1 1
6 "13" "Strychnos" 1 1 1 1 600000 "2" 1 1
6 "13" "Strychnos" 2 0 0 0 600000 "2" 1 1
6 "13" "Strychnos" 3 0 0 0 600000 "2" 1 1
6 "13" "Strychnos" 4 0 0 0 600000 "2" 1 1
6 "13" "Strychnos" 5 0 0 0 600000 "2" 1 1
6 "13" "Strychnos" 6 0 0 0 600000 "2" 1 1
6 "15" "Ardisia" 1 1 1 0 31623 "4" 1 1
6 "15" "Ardisia" 2 0 0 0 31623 "4" 1 1
6 "15" "Ardisia" 3 0 0 0 31623 "4" 1 1
6 "15" "Ardisia" 4 0 0 0 31623 "4" 1 1
6 "15" "Ardisia" 5 0 0 0 31623 "4" 1 1
6 "15" "Ardisia" 6 0 0 0 31623 "4" 1 1
6 "15" "C. biflora" 2 1 1 0 31623 "4" 1 1
6 "15" "C. biflora" 1 1 1 1 31623 "4" 1 1
6 "15" "C. biflora" 3 0 0 0 31623 "4" 1 1
6 "15" "C. biflora" 4 0 0 0 31623 "4" 1 1
6 "15" "C. biflora" 5 0 0 0 31623 "4" 1 1
6 "15" "C. biflora" 6 0 0 0 31623 "4" 1 1
6 "15" "Gouania" 1 1 0 1 31623 "4" 1 1
6 "15" "Gouania" 2 0 0 0 31623 "4" 1 1
6 "15" "Gouania" 3 0 0 0 31623 "4" 1 1
6 "15" "Gouania" 4 0 0 0 31623 "4" 1 1
6 "15" "Gouania" 5 0 0 0 31623 "4" 1 1
6 "15" "Gouania" 6 0 0 0 31623 "4" 1 1
6 "15" "Hirtella" 1 1 0 1 31623 "4" 1 1
6 "15" "Hirtella" 2 1 0 0 31623 "4" 1 1
6 "15" "Hirtella" 3 1 0 0 31623 "4" 1 1
6 "15" "Hirtella" 4 1 0 0 31623 "4" 1 1
6 "15" "Hirtella" 5 0 0 0 31623 "4" 1 1
6 "15" "Hirtella" 6 0 0 0 31623 "4" 1 1
6 "15" "Inga" 1 1 0 1 31623 "4" 1 1
6 "15" "Inga" 2 0 0 0 31623 "4" 1 1
6 "15" "Inga" 3 0 0 0 31623 "4" 1 1
6 "15" "Inga" 4 0 0 0 31623 "4" 1 1
6 "15" "Inga" 5 0 0 0 31623 "4" 1 1
6 "15" "Inga" 6 0 0 0 31623 "4" 1 1
6 "15" "Maclura" 1 1 1 1 31623 "4" 1 1
6 "15" "Maclura" 2 0 0 0 31623 "4" 1 1
6 "15" "Maclura" 3 0 0 0 31623 "4" 1 1
6 "15" "Maclura" 4 0 0 0 31623 "4" 1 1
6 "15" "Maclura" 5 0 0 0 31623 "4" 1 1
6 "15" "Maclura" 6 0 0 0 31623 "4" 1 1
6 "15" "C. racemosa" 1 1 1 1 31623 "4" 1 1
6 "15" "C. racemosa" 2 1 1 1 31623 "4" 1 1
6 "15" "C. racemosa" 3 1 1 1 31623 "4" 1 1
6 "15" "C. racemosa" 4 0 0 0 31623 "4" 1 1
6 "15" "C. racemosa" 5 0 0 0 31623 "4" 1 1
6 "15" "C. racemosa" 6 0 0 0 31623 "4" 1 1
6 "15" "Strychnos" 1 1 1 1 31623 "4" 1 1
6 "15" "Strychnos" 2 0 0 0 31623 "4" 1 1
6 "15" "Strychnos" 3 0 0 0 31623 "4" 1 1
6 "15" "Strychnos" 4 0 0 0 31623 "4" 1 1
6 "15" "Strychnos" 5 0 0 0 31623 "4" 1 1
6 "15" "Strychnos" 6 0 0 0 31623 "4" 1 1
7 "2" "Ardisia" 1 0 0 0 100000 "4" 0 1
7 "2" "Ardisia" 2 0 0 0 100000 "4" 0 1
7 "2" "Ardisia" 3 0 0 0 100000 "4" 0 1
7 "2" "Ardisia" 4 0 0 0 100000 "4" 0 1
7 "2" "Ardisia" 5 0 0 0 100000 "4" 0 1
7 "2" "Ardisia" 6 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 1 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 2 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 3 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 4 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 5 0 0 0 100000 "4" 0 1
7 "2" "C. biflora" 6 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 1 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 2 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 3 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 4 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 5 0 0 0 100000 "4" 0 1
7 "2" "Gouania" 6 0 0 0 100000 "4" 0 1
7 "2" "Hirtella" 1 1 0 1 100000 "4" 0 1
7 "2" "Hirtella" 2 1 0 0 100000 "4" 0 1
7 "2" "Hirtella" 3 0 0 0 100000 "4" 0 1
7 "2" "Hirtella" 4 0 0 0 100000 "4" 0 1
7 "2" "Hirtella" 5 0 0 0 100000 "4" 0 1
7 "2" "Hirtella" 6 0 0 0 100000 "4" 0 1
7 "2" "Inga" 1 0 0 0 100000 "4" 0 1
7 "2" "Inga" 2 0 0 0 100000 "4" 0 1
7 "2" "Inga" 3 0 0 0 100000 "4" 0 1
7 "2" "Inga" 4 0 0 0 100000 "4" 0 1
7 "2" "Inga" 5 0 0 0 100000 "4" 0 1
7 "2" "Inga" 6 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 1 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 2 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 3 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 4 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 5 0 0 0 100000 "4" 0 1
7 "2" "Maclura" 6 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 1 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 2 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 3 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 4 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 5 0 0 0 100000 "4" 0 1
7 "2" "C. racemosa" 6 0 0 0 100000 "4" 0 1
7 "2" "Strychnos" 1 1 1 1 100000 "4" 0 1
7 "2" "Strychnos" 2 0 0 0 100000 "4" 0 1
7 "2" "Strychnos" 3 0 0 0 100000 "4" 0 1
7 "2" "Strychnos" 4 0 0 0 100000 "4" 0 1
7 "2" "Strychnos" 5 0 0 0 100000 "4" 0 1
7 "2" "Strychnos" 6 0 0 0 100000 "4" 0 1
7 "4" "Ardisia" 1 0 0 0 200000 "1" 0 1
7 "4" "Ardisia" 2 0 0 0 200000 "1" 0 1
7 "4" "Ardisia" 3 0 0 0 200000 "1" 0 1
7 "4" "Ardisia" 4 0 0 0 200000 "1" 0 1
7 "4" "Ardisia" 5 0 0 0 200000 "1" 0 1
7 "4" "Ardisia" 6 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 1 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 2 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 3 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 4 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 5 0 0 0 200000 "1" 0 1
7 "4" "C. biflora" 6 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 1 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 2 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 3 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 4 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 5 0 0 0 200000 "1" 0 1
7 "4" "Gouania" 6 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 1 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 2 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 3 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 4 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 5 0 0 0 200000 "1" 0 1
7 "4" "Hirtella" 6 0 0 0 200000 "1" 0 1
7 "4" "Inga" 1 0 0 0 200000 "1" 0 1
7 "4" "Inga" 2 0 0 0 200000 "1" 0 1
7 "4" "Inga" 3 0 0 0 200000 "1" 0 1
7 "4" "Inga" 4 0 0 0 200000 "1" 0 1
7 "4" "Inga" 5 0 0 0 200000 "1" 0 1
7 "4" "Inga" 6 0 0 0 200000 "1" 0 1
7 "4" "Maclura" 2 1 1 1 200000 "1" 0 1
7 "4" "Maclura" 1 1 1 1 200000 "1" 0 1
7 "4" "Maclura" 3 0 0 0 200000 "1" 0 1
7 "4" "Maclura" 4 0 0 0 200000 "1" 0 1
7 "4" "Maclura" 5 0 0 0 200000 "1" 0 1
7 "4" "Maclura" 6 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 1 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 2 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 3 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 4 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 5 0 0 0 200000 "1" 0 1
7 "4" "C. racemosa" 6 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 1 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 2 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 3 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 4 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 5 0 0 0 200000 "1" 0 1
7 "4" "Strychnos" 6 0 0 0 200000 "1" 0 1
7 "6" "Ardisia" 1 0 0 0 2e+06 "0" 0 1
7 "6" "Ardisia" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Ardisia" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Ardisia" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Ardisia" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Ardisia" 6 0 0 0 2e+06 "0" 0 1
7 "6" "C. biflora" 2 1 1 1 2e+06 "0" 0 1
7 "6" "C. biflora" 1 1 1 1 2e+06 "0" 0 1
7 "6" "C. biflora" 3 0 0 0 2e+06 "0" 0 1
7 "6" "C. biflora" 4 0 0 0 2e+06 "0" 0 1
7 "6" "C. biflora" 5 0 0 0 2e+06 "0" 0 1
7 "6" "C. biflora" 6 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 1 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Gouania" 6 0 0 0 2e+06 "0" 0 1
7 "6" "Hirtella" 1 1 0 1 2e+06 "0" 0 1
7 "6" "Hirtella" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Hirtella" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Hirtella" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Hirtella" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Hirtella" 6 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 1 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Inga" 6 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 1 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Maclura" 6 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 1 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 2 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 3 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 4 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 5 0 0 0 2e+06 "0" 0 1
7 "6" "C. racemosa" 6 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 1 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 2 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 3 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 4 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 5 0 0 0 2e+06 "0" 0 1
7 "6" "Strychnos" 6 0 0 0 2e+06 "0" 0 1
7 "8" "Ardisia" 1 1 1 0 1e+06 "2" 0 1
7 "8" "Ardisia" 2 1 1 0 1e+06 "2" 0 1
7 "8" "Ardisia" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Ardisia" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Ardisia" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Ardisia" 6 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 1 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 2 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 3 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 4 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 5 0 0 0 1e+06 "2" 0 1
7 "8" "C. biflora" 6 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 1 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 2 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Gouania" 6 0 0 0 1e+06 "2" 0 1
7 "8" "Hirtella" 1 1 0 1 1e+06 "2" 0 1
7 "8" "Hirtella" 2 0 0 0 1e+06 "2" 0 1
7 "8" "Hirtella" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Hirtella" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Hirtella" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Hirtella" 6 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 1 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 2 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Inga" 6 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 1 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 2 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Maclura" 6 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 1 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 2 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 3 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 4 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 5 0 0 0 1e+06 "2" 0 1
7 "8" "C. racemosa" 6 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 1 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 2 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 3 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 4 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 5 0 0 0 1e+06 "2" 0 1
7 "8" "Strychnos" 6 0 0 0 1e+06 "2" 0 1
7 "9" "Ardisia" 1 0 0 0 1259 "4" 1 1
7 "9" "Ardisia" 2 0 0 0 1259 "4" 1 1
7 "9" "Ardisia" 3 0 0 0 1259 "4" 1 1
7 "9" "Ardisia" 4 0 0 0 1259 "4" 1 1
7 "9" "Ardisia" 5 0 0 0 1259 "4" 1 1
7 "9" "Ardisia" 6 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 1 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 2 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 3 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 4 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 5 0 0 0 1259 "4" 1 1
7 "9" "C. biflora" 6 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 1 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 2 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 3 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 4 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 5 0 0 0 1259 "4" 1 1
7 "9" "Gouania" 6 0 0 0 1259 "4" 1 1
7 "9" "Hirtella" 1 1 1 0 1259 "4" 1 1
7 "9" "Hirtella" 2 0 0 0 1259 "4" 1 1
7 "9" "Hirtella" 3 0 0 0 1259 "4" 1 1
7 "9" "Hirtella" 4 0 0 0 1259 "4" 1 1
7 "9" "Hirtella" 5 0 0 0 1259 "4" 1 1
7 "9" "Hirtella" 6 0 0 0 1259 "4" 1 1
7 "9" "Inga" 1 0 0 0 1259 "4" 1 1
7 "9" "Inga" 2 0 0 0 1259 "4" 1 1
7 "9" "Inga" 3 0 0 0 1259 "4" 1 1
7 "9" "Inga" 4 0 0 0 1259 "4" 1 1
7 "9" "Inga" 5 0 0 0 1259 "4" 1 1
7 "9" "Inga" 6 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 1 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 2 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 3 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 4 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 5 0 0 0 1259 "4" 1 1
7 "9" "Maclura" 6 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 1 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 2 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 3 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 4 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 5 0 0 0 1259 "4" 1 1
7 "9" "C. racemosa" 6 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 1 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 2 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 3 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 4 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 5 0 0 0 1259 "4" 1 1
7 "9" "Strychnos" 6 0 0 0 1259 "4" 1 1
7 "11" "Ardisia" 1 0 0 0 1e+06 "2" 1 1
7 "11" "Ardisia" 2 0 0 0 1e+06 "2" 1 1
7 "11" "Ardisia" 3 0 0 0 1e+06 "2" 1 1
7 "11" "Ardisia" 4 0 0 0 1e+06 "2" 1 1
7 "11" "Ardisia" 5 0 0 0 1e+06 "2" 1 1
7 "11" "Ardisia" 6 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 1 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 2 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 3 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 4 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 5 0 0 0 1e+06 "2" 1 1
7 "11" "C. biflora" 6 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 1 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 2 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 3 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 4 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 5 0 0 0 1e+06 "2" 1 1
7 "11" "Gouania" 6 0 0 0 1e+06 "2" 1 1
7 "11" "Hirtella" 1 1 1 1 1e+06 "2" 1 1
7 "11" "Hirtella" 2 1 0 1 1e+06 "2" 1 1
7 "11" "Hirtella" 3 1 0 0 1e+06 "2" 1 1
7 "11" "Hirtella" 4 1 0 0 1e+06 "2" 1 1
7 "11" "Hirtella" 5 1 0 0 1e+06 "2" 1 1
7 "11" "Hirtella" 6 1 0 0 1e+06 "2" 1 1
7 "11" "Inga" 1 0 0 0 1e+06 "2" 1 1
7 "11" "Inga" 2 0 0 0 1e+06 "2" 1 1
7 "11" "Inga" 3 0 0 0 1e+06 "2" 1 1
7 "11" "Inga" 4 0 0 0 1e+06 "2" 1 1
7 "11" "Inga" 5 0 0 0 1e+06 "2" 1 1
7 "11" "Inga" 6 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 1 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 2 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 3 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 4 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 5 0 0 0 1e+06 "2" 1 1
7 "11" "Maclura" 6 0 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 1 1 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 2 1 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 3 1 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 4 1 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 5 1 0 0 1e+06 "2" 1 1
7 "11" "C. racemosa" 6 1 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 1 0 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 2 0 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 3 0 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 4 0 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 5 0 0 0 1e+06 "2" 1 1
7 "11" "Strychnos" 6 0 0 0 1e+06 "2" 1 1
7 "14" "Ardisia" 1 1 1 1 3e+06 "1" 1 1
7 "14" "Ardisia" 2 0 0 0 3e+06 "1" 1 1
7 "14" "Ardisia" 3 0 0 0 3e+06 "1" 1 1
7 "14" "Ardisia" 4 0 0 0 3e+06 "1" 1 1
7 "14" "Ardisia" 5 0 0 0 3e+06 "1" 1 1
7 "14" "Ardisia" 6 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 1 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 2 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 3 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 4 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 5 0 0 0 3e+06 "1" 1 1
7 "14" "C. biflora" 6 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 1 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 2 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 3 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 4 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 5 0 0 0 3e+06 "1" 1 1
7 "14" "Gouania" 6 0 0 0 3e+06 "1" 1 1
7 "14" "Hirtella" 2 1 0 1 3e+06 "1" 1 1
7 "14" "Hirtella" 1 1 0 1 3e+06 "1" 1 1
7 "14" "Hirtella" 3 1 0 0 3e+06 "1" 1 1
7 "14" "Hirtella" 4 1 0 0 3e+06 "1" 1 1
7 "14" "Hirtella" 5 0 0 0 3e+06 "1" 1 1
7 "14" "Hirtella" 6 0 0 0 3e+06 "1" 1 1
7 "14" "Inga" 1 0 0 0 3e+06 "1" 1 1
7 "14" "Inga" 2 0 0 0 3e+06 "1" 1 1
7 "14" "Inga" 3 0 0 0 3e+06 "1" 1 1
7 "14" "Inga" 4 0 0 0 3e+06 "1" 1 1
7 "14" "Inga" 5 0 0 0 3e+06 "1" 1 1
